poly_id,poly_type,comp,fracA,fracB,EA (eV),IP (eV),EA vs SHE (eV),IP vs SHE (eV),monoA,monoB
2_470,random,6A_2B,0.75,0.25,3.064394510395506,4.964131953532318,-2.315557050436135,0.6269600777144091,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CC(=S)Nc1cc(Br)ccc1Br
2_471,block,6A_2B,0.75,0.25,3.208987498872361,4.9028722995691565,-2.1825315010374284,0.571213792607932,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1cnc(Br)nc1
2_471,random,6A_2B,0.75,0.25,3.2221176981610755,4.995325396983633,-2.1704517176918108,0.6553461112551056,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1cnc(Br)nc1
2_472,block,6A_2B,0.75,0.25,3.040368225937817,4.851316034258399,-2.3376612321372088,0.5242975911751431,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1n[nH]c2cc(Br)cc(Br)c12
2_472,random,6A_2B,0.75,0.25,2.958434142261538,4.916866421677804,-2.4130405891193853,0.5839484437268017,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1n[nH]c2cc(Br)cc(Br)c12
2_473,block,6A_2B,0.75,0.25,3.1001374560879214,4.882867329447654,-2.282673540399113,0.5530092697973649,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1cc2ccccc2c(Br)n1
2_473,random,6A_2B,0.75,0.25,3.0655523304681105,4.974803222761696,-2.314491855969339,0.6366709327131429,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1cc2ccccc2c(Br)n1
2_474,block,6A_2B,0.75,0.25,3.068621237672486,4.892719015441334,-2.3116684613413137,0.5619743040516136,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,N#CCc1c(Br)cccc1Br
2_474,random,6A_2B,0.75,0.25,2.982631103640855,5.017704198903284,-2.390779384650414,0.6757108210019883,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,N#CCc1c(Br)cccc1Br
2_475,block,6A_2B,0.75,0.25,3.102525164040335,4.881227752284207,-2.280476849082892,0.5515172545786283,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1n[nH]c(Br)n1
2_475,random,6A_2B,0.75,0.25,3.0413775112050527,4.988145881918992,-2.3367326896913516,0.6488127525462827,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1n[nH]c(Br)n1
2_476,block,6A_2B,0.75,0.25,3.051591224775671,4.837979986542743,-2.327336073206383,0.5121617877538961,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1c(N)c(Br)cc(Br)c1F
2_476,random,6A_2B,0.75,0.25,2.930828115327425,4.880456174359677,-2.4384381338987695,0.5508151186673054,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1c(N)c(Br)cc(Br)c1F
2_477,block,6A_2B,0.75,0.25,3.055086257532704,4.8240888269943145,-2.324120643069913,0.4995208325648258,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1cc(Br)c(N)c(Br)c1
2_477,random,6A_2B,0.75,0.25,2.9216383542439126,4.8635648810930965,-2.446892714095601,0.5354440417947175,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1cc(Br)c(N)c(Br)c1
2_478,block,6A_2B,0.75,0.25,3.2026847824148987,4.937505769653517,-2.1883300001782935,0.6027302503846999,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CCOC(=O)c1cn2cc(Br)nc(Br)c2n1
2_478,random,6A_2B,0.75,0.25,3.2153057978225226,5.042113142860416,-2.17671866600328,0.6979229600029778,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CCOC(=O)c1cn2cc(Br)nc(Br)c2n1
2_479,block,6A_2B,0.75,0.25,3.0910144694569524,4.877432543732303,-2.2910666880996042,0.5480636147963958,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccc2c(c1)sc1cc(Br)ccc12
2_479,random,6A_2B,0.75,0.25,3.058011848809807,4.975089808288326,-2.321429099094978,0.6369317255423761,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccc2c(c1)sc1cc(Br)ccc12
2_480,block,6A_2B,0.75,0.25,3.0963112038285394,4.877838915633635,-2.2861936924777444,0.5484334132266078,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,BrCc1cc(Br)cc(Br)c1
2_480,random,6A_2B,0.75,0.25,3.003947855201374,4.984524133710124,-2.3711679732147366,0.6455169616762128,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,BrCc1cc(Br)cc(Br)c1
2_481,block,6A_2B,0.75,0.25,3.0658321504098573,4.866975686263487,-2.314234421622932,0.5385478744997728,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(Cl)c(Br)c1N
2_481,random,6A_2B,0.75,0.25,2.9410293332164343,4.927632020020164,-2.429053013440881,0.5937451382183491,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(Cl)c(Br)c1N
2_482,block,6A_2B,0.75,0.25,3.129634467412721,4.924615200118893,-2.255536289980297,0.5909998321081925,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)c1cc(Br)nc(Br)c1
2_482,random,6A_2B,0.75,0.25,3.1355052051587986,5.038059389557287,-2.2501352112539057,0.6942340444971312,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)c1cc(Br)nc(Br)c1
2_483,block,6A_2B,0.75,0.25,3.164642524071449,4.894295058436241,-2.223328877854267,0.5634085031769792,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=S1(=O)c2cc(Br)ccc2-c2ccc(Br)cc21
2_483,random,6A_2B,0.75,0.25,3.17532181612713,5.007415651908164,-2.213503929163041,0.6663482432364288,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=S1(=O)c2cc(Br)ccc2-c2ccc(Br)cc21
2_484,block,6A_2B,0.75,0.25,3.05773852180943,4.859173053838156,-2.321680559935325,0.5314474789927219,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,NCc1cc(Br)ccc1Br
2_484,random,6A_2B,0.75,0.25,2.988059037920289,4.919501281217754,-2.3857856851133343,0.5863461659081561,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,NCc1cc(Br)ccc1Br
2_485,block,6A_2B,0.75,0.25,3.0843329008229765,4.92242966146128,-2.297213731242862,0.5890109919297641,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)Oc1cc(Br)cc(Br)c1
2_485,random,6A_2B,0.75,0.25,3.051210853959587,5.0204184365079145,-2.3276860143571807,0.6781807772222019,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)Oc1cc(Br)cc(Br)c1
2_486,block,6A_2B,0.75,0.25,3.0768158443040887,4.865779779524501,-2.304129423240239,0.5374595993672954,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1c(Br)cccc1Br
2_486,random,6A_2B,0.75,0.25,2.9898722966452747,4.962149976938306,-2.384117487086348,0.6251564790138585,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1c(Br)cccc1Br
2_487,block,6A_2B,0.75,0.25,3.061886880491301,4.846661498740422,-2.3178640699480035,0.520061963853784,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1c(Br)cc(Br)cc1OC(F)F
2_487,random,6A_2B,0.75,0.25,2.948360108280532,4.888434154203346,-2.422308700381911,0.5580750803250447,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1c(Br)cc(Br)cc1OC(F)F
2_488,block,6A_2B,0.75,0.25,3.119468555627704,4.892371643317572,-2.2648889288225127,0.5616581954189905,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Oc1c(Br)cc(Br)c(F)c1F
2_488,random,6A_2B,0.75,0.25,3.047073907143432,4.998997098086938,-2.331492005428043,0.6586873592591131,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Oc1c(Br)cc(Br)c(F)c1F
2_489,block,6A_2B,0.75,0.25,3.0825922276525444,4.867780156920037,-2.2988151505596597,0.5392799427972331,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Clc1cc(Br)c2ncc(Br)n2c1
2_489,random,6A_2B,0.75,0.25,3.05174992574665,4.926932616490957,-2.327190068313082,0.5931086810067704,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Clc1cc(Br)c2ncc(Br)n2c1
2_490,block,6A_2B,0.75,0.25,3.3817002985105176,4.92623947811405,-2.0236357253703243,0.5924779250837855,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1nnc(Br)s1
2_490,random,6A_2B,0.75,0.25,3.367511648627153,5.039581825596474,-2.03668928326302,0.695619461292791,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1nnc(Br)s1
2_491,block,6A_2B,0.75,0.25,3.1376969054249138,4.927692365871747,-2.2481188470090796,0.5938000529432891,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)Oc1ccc(Br)c(Br)c1
2_491,random,6A_2B,0.75,0.25,3.0630350979840024,5.025829898561109,-2.316807709854718,0.6831052076906088,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)Oc1ccc(Br)c(Br)c1
2_492,block,6A_2B,0.75,0.25,3.0873859935236814,4.893355599318572,-2.2944048859582136,0.5625535953799004,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(C)nc1Br
2_492,random,6A_2B,0.75,0.25,3.0511629818509864,4.950925161498427,-2.327730056697093,0.6149418969635682,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(C)nc1Br
2_493,block,6A_2B,0.75,0.25,3.0746830725406147,4.880404255156496,-2.306091573262635,0.5507678721924113,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1c(Br)cc(F)c(Cl)c1Br
2_493,random,6A_2B,0.75,0.25,2.9827470123290123,4.9683609580241885,-2.390672748657309,0.6308084718020113,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1c(Br)cc(F)c(Cl)c1Br
2_494,block,6A_2B,0.75,0.25,3.096288120713133,4.894621353791688,-2.286214928943918,0.563705431950436,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1c(Br)ccc(Br)c1Cl
2_494,random,6A_2B,0.75,0.25,3.043882971546063,4.989277429831617,-2.334427666177622,0.649842461146771,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1c(Br)ccc(Br)c1Cl
2_495,block,6A_2B,0.75,0.25,3.057070540157663,4.861351689629887,-2.322295103054951,0.5334300375631972,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1cc(Br)nc(Br)c1
2_495,random,6A_2B,0.75,0.25,2.9532357021910363,4.9210171581600735,-2.417823153984247,0.5877256139256665,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1cc(Br)nc(Br)c1
2_496,block,6A_2B,0.75,0.25,3.1302689295270487,4.876183473646565,-2.2549525848351157,0.5469269610183736,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cn1cc(Br)nc(Br)c1=O
2_496,random,6A_2B,0.75,0.25,3.111919166857863,4.936791365170592,-2.2718343664907668,0.6020801423052383,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cn1cc(Br)nc(Br)c1=O
2_497,block,6A_2B,0.75,0.25,3.065020660987249,4.81769392973085,-2.3149809918917317,0.493701476055073,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CN(C)c1ncc(Br)nc1Br
2_497,random,6A_2B,0.75,0.25,2.9817238058088105,4.842770114870454,-2.3916140986558947,0.516520804532113,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CN(C)c1ncc(Br)nc1Br
2_498,block,6A_2B,0.75,0.25,3.0958974808080866,4.8726299361301,-2.2865743176565605,0.5436932418783911,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccc(-c2ccc(Br)cc2)cc1
2_498,random,6A_2B,0.75,0.25,3.011777952333848,4.976076929204428,-2.36396428385286,0.6378300055760292,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccc(-c2ccc(Br)cc2)cc1
2_499,block,6A_2B,0.75,0.25,3.0415136688315023,4.842229642151414,-2.3366074246750186,0.5160289743577867,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(F)c(Br)c1N
2_499,random,6A_2B,0.75,0.25,2.9266538823662853,4.869641940585794,-2.442278428223018,0.540974165933072,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(F)c(Br)c1N
2_500,block,6A_2B,0.75,0.25,3.169000112132779,4.855345891213807,-2.2193198968378436,0.5279647610045645,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccc(-c2ccc(-c3ccc(Br)s3)s2)s1
2_500,random,6A_2B,0.75,0.25,3.2200837206403383,4.875201816014771,-2.1723229770108894,0.5460336525734413,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccc(-c2ccc(-c3ccc(Br)s3)s2)s1
2_501,block,6A_2B,0.75,0.25,3.161059094338711,4.904453041092417,-2.2266256332083865,0.5726522673940989,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,[O-][n+]1cc(Br)ccc1Br
2_501,random,6A_2B,0.75,0.25,3.1692153399064464,4.973929784427546,-2.21912188728607,0.6358761038290666,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,[O-][n+]1cc(Br)ccc1Br
2_502,block,6A_2B,0.75,0.25,3.126396656073505,4.902269935502964,-2.258515076412376,0.5706656413076973,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,N#Cc1cc(Br)cc(Br)c1F
2_502,random,6A_2B,0.75,0.25,3.097039995023102,5.039552401729157,-2.285523204578747,0.6955926855735326,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,N#Cc1cc(Br)cc(Br)c1F
2_503,block,6A_2B,0.75,0.25,3.09397664429728,4.893649749196128,-2.2883414872465027,0.5628212717684763,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=C(O)Cc1cc(Br)cc(Br)c1
2_503,random,6A_2B,0.75,0.25,3.0313331499935723,5.004288926379688,-2.345973502005914,0.663502923005516,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=C(O)Cc1cc(Br)cc(Br)c1
2_504,block,6A_2B,0.75,0.25,3.0566859052571664,4.880137424701938,-2.322648967163407,0.5505250564787633,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccccc1Br
2_504,random,6A_2B,0.75,0.25,2.974763959313898,4.955769817221528,-2.398017157431214,0.61935053367159,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccccc1Br
2_505,block,6A_2B,0.75,0.25,3.379544598708321,4.933805566304597,-2.0256189691883453,0.5993630653371833,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COC(=O)c1nc(Br)sc1Br
2_505,random,6A_2B,0.75,0.25,3.395498539442719,5.040389630927921,-2.010941343712699,0.6963545641444077,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COC(=O)c1nc(Br)sc1Br
2_506,block,6A_2B,0.75,0.25,3.086705961669659,4.892410856311412,-2.2950305152639143,0.5616938792433845,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1cc(Cl)c(Br)c(Cl)c1Br
2_506,random,6A_2B,0.75,0.25,2.9755456454476223,4.988636876547507,-2.397298006188188,0.6492595576582311,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1cc(Cl)c(Br)c(Cl)c1Br
2_507,block,6A_2B,0.75,0.25,3.09354476457544,4.8762172573129625,-2.2887388165905955,0.5469577041547955,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1ncc(Br)cc1Br
2_507,random,6A_2B,0.75,0.25,3.012519269512899,4.9649147001421765,-2.3632822720481332,0.6276723771293803,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1ncc(Br)cc1Br
2_508,block,6A_2B,0.75,0.25,3.2341368220407523,4.916894990345677,-2.1593941237225085,0.5839744412145654,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1cnc(Br)cn1
2_508,random,6A_2B,0.75,0.25,3.242975483825154,4.983427021771154,-2.1512625548808586,0.6445185898117495,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1cnc(Br)cn1
2_509,block,6A_2B,0.75,0.25,3.1671401031887845,4.898227348381523,-2.2210311050663187,0.5669868870271857,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1nc(Br)ncc1Br
2_509,random,6A_2B,0.75,0.25,3.174154076876812,4.99409598519821,-2.214578249273333,0.6542273465303706,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1nc(Br)ncc1Br
2_510,block,6A_2B,0.75,0.25,3.0770820587001984,4.881434044614003,-2.3038845059958177,0.5517049805987422,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,OCc1ccc(Br)cc1Br
2_510,random,6A_2B,0.75,0.25,2.988116017444921,4.987186691802526,-2.385733263950673,0.6479398895402981,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,OCc1ccc(Br)cc1Br
2_511,block,6A_2B,0.75,0.25,3.3691381898736648,4.945469547305391,-2.035192865316229,0.6099772880479057,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CCOC(=O)c1nc(Br)sc1Br
2_511,random,6A_2B,0.75,0.25,3.373454256363216,5.048910415268068,-2.0312220841458415,0.7041084778939417,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CCOC(=O)c1nc(Br)sc1Br
2_512,block,6A_2B,0.75,0.25,3.1482528301235315,4.916783630131638,-2.2384073962863518,0.5838731034197904,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)c1cc(Br)cc(Br)c1Cl
2_512,random,6A_2B,0.75,0.25,3.141800950332369,5.0607834927794215,-2.244343125694221,0.7149129784292733,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)c1cc(Br)cc(Br)c1Cl
2_513,block,6A_2B,0.75,0.25,3.0619877288413613,4.881191560550898,-2.317771289465948,0.5514843201013172,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CC(C)(C)c1cc(Br)c(C(C)(C)C)cc1Br
2_513,random,6A_2B,0.75,0.25,2.9315346207323296,4.987772798764535,-2.4377881489262574,0.6484732468757266,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CC(C)(C)c1cc(Br)c(C(C)(C)C)cc1Br
2_514,block,6A_2B,0.75,0.25,3.056488595149671,4.844070289049398,-2.3228304924623027,0.5177039630349519,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1c(Br)cncc1Br
2_514,random,6A_2B,0.75,0.25,2.931449335724902,4.910264054682357,-2.4378666111330904,0.5779402897609446,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Nc1c(Br)cncc1Br
2_515,block,6A_2B,0.75,0.25,3.1290703917624647,4.899686200779593,-2.256055239578533,0.5683144427094292,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)Oc1cc(Br)cc(Br)c1
2_515,random,6A_2B,0.75,0.25,3.082820010453051,5.041795819995018,-2.2986055903831932,0.6976341961954662,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)Oc1cc(Br)cc(Br)c1
2_516,block,6A_2B,0.75,0.25,3.078368568667884,4.87664986695998,-2.302700916825547,0.5473513789335813,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1cc(Br)c(O)c(Br)c1
2_516,random,6A_2B,0.75,0.25,2.9963700158706663,4.970842918098101,-2.3781395853989875,0.6330670554692714,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1cc(Br)c(O)c(Br)c1
2_517,block,6A_2B,0.75,0.25,3.0427935370294468,4.841000217313055,-2.3354299459329093,0.5149101977548796,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(N)c(Br)c1C
2_517,random,6A_2B,0.75,0.25,2.8959782394108853,4.877119580439196,-2.470500019741986,0.5477788181996678,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(N)c(Br)c1C
2_518,block,6A_2B,0.75,0.25,3.0003375817935445,4.803397010174252,-2.3744894247499397,0.480691279258569,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
2_518,random,6A_2B,0.75,0.25,2.887888267603405,4.816720938080734,-2.4779427938048677,0.4928160536534677,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1
2_519,block,6A_2B,0.75,0.25,3.221047210307184,4.894088009610998,-2.171436566517391,0.563220088746008,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CCOC(=O)c1cc(Br)sc1Br
2_519,random,6A_2B,0.75,0.25,3.265619152352808,4.9741304580513255,-2.130430379835417,0.6360587168267058,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CCOC(=O)c1cc(Br)sc1Br
2_520,block,6A_2B,0.75,0.25,3.0859406899919426,4.8819597823802425,-2.2957345652074133,0.5521834019660203,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccccc1-c1ccccc1Br
2_520,random,6A_2B,0.75,0.25,2.967115197598276,4.988459035037466,-2.4050540182095865,0.6490977218840938,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1ccccc1-c1ccccc1Br
2_521,block,6A_2B,0.75,0.25,3.064978543059478,4.875301636711499,-2.3150197403852806,0.5461244894074637,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(C)c(Br)c1
2_521,random,6A_2B,0.75,0.25,2.95081919733138,4.973684429564848,-2.4200463384551307,0.6356528309040115,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1cc(Br)c(C)c(Br)c1
2_522,block,6A_2B,0.75,0.25,3.529041534582253,4.921055498064463,-1.8880817881843277,0.5877605032386614,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=[N+]([O-])c1cc(Br)c(F)cc1Br
2_522,random,6A_2B,0.75,0.25,3.51436011658942,5.075694527927444,-1.9015886927377341,0.728482020413974,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=[N+]([O-])c1cc(Br)c(F)cc1Br
2_523,block,6A_2B,0.75,0.25,3.027577260071704,4.852310788132329,-2.3494289207340326,0.5252028172004193,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,OC(CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
2_523,random,6A_2B,0.75,0.25,2.901692065209752,4.869372119093548,-2.4652433000070286,0.540728628375128,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,OC(CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
2_524,block,6A_2B,0.75,0.25,3.071955123752642,4.86036520749502,-2.30860128614757,0.5325323388204679,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1cnc2c(Br)cnn2c1
2_524,random,6A_2B,0.75,0.25,3.01422110762256,4.890107986640283,-2.3617165809872454,0.559598267842657,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Brc1cnc2c(Br)cnn2c1
2_525,block,6A_2B,0.75,0.25,3.1165293120499813,4.880162517680631,-2.267593032914018,0.550547891089374,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=c1[nH]c(Cl)c(Br)cc1Br
2_525,random,6A_2B,0.75,0.25,3.0928537253246127,4.957012311060268,-2.289374572701357,0.6204812030648434,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=c1[nH]c(Cl)c(Br)cc1Br
2_526,block,6A_2B,0.75,0.25,3.2804304692637123,4.888276094087258,-2.1168039682773854,0.5579312456194047,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=[N+]([O-])c1cc(Br)cc2c1[nH]c1ccc(Br)cc12
2_526,random,6A_2B,0.75,0.25,3.278871380876567,4.989642734092542,-2.118238329593559,0.6501748880242131,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=[N+]([O-])c1cc(Br)cc2c1[nH]c1ccc(Br)cc12
2_527,block,6A_2B,0.75,0.25,3.094054776687618,4.897331320237323,-2.288269605447392,0.5661715014159637,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)c1c(Br)cccc1Br
2_527,random,6A_2B,0.75,0.25,3.013803080445263,5.012069316649278,-2.3621011659903584,0.6705830781508425,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,FC(F)(F)c1c(Br)cccc1Br
2_528,block,6A_2B,0.75,0.25,3.175148818268672,4.907323329400289,-2.2136630871928222,0.5752642297542627,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Clc1cc(Br)cnc1Br
2_528,random,6A_2B,0.75,0.25,3.195146339008821,4.996539866124758,-2.195265368111885,0.6564512781735294,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Clc1cc(Br)cnc1Br
2_529,block,6A_2B,0.75,0.25,3.045064696421147,4.801979426440128,-2.333340479292545,0.479401278060516,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1cc(Br)cc(Br)c1N
2_529,random,6A_2B,0.75,0.25,2.9124516263289446,4.809638508390332,-2.455344503777371,0.4863710426352019,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1cc(Br)cc(Br)c1N
2_530,block,6A_2B,0.75,0.25,3.052500025084022,4.903000020088629,-2.3264999769227,0.571330018280652,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CCn1c2cc(Br)ccc2c2ccc(Br)cc21
2_530,random,6A_2B,0.75,0.25,2.9705860413691907,4.90583471602644,-2.401860841940345,0.5739095915840604,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CCn1c2cc(Br)ccc2c2ccc(Br)cc21
2_531,block,6A_2B,0.75,0.25,3.097297386571306,4.897322714891604,-2.285286404354399,0.566163670551359,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1nc(F)c(Br)cc1Br
2_531,random,6A_2B,0.75,0.25,3.054356082756362,5.009533044540508,-2.3247924038641474,0.6682750705318623,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,Cc1nc(F)c(Br)cc1Br
2_532,block,6A_2B,0.75,0.25,3.49420549738917,5.096263151028156,-1.9201309424019641,0.7471994674356214,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=C(O)c1c(Br)sc(Br)c1C(=O)O
2_532,random,6A_2B,0.75,0.25,3.461202756609168,5.063477706985439,-1.9504934639195661,0.717364713356749,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,O=C(O)c1c(Br)sc(Br)c1C(=O)O
2_533,block,6A_2B,0.75,0.25,3.044674423724682,4.813080288583485,-2.333699530173293,0.4895030626109713,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CC(C)c1cc(Br)cc(Br)c1N
2_533,random,6A_2B,0.75,0.25,2.9124397876739527,4.840584596196623,-2.4553553953399643,0.514531982538927,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,CC(C)c1cc(Br)cc(Br)c1N
2_534,block,6A_2B,0.75,0.25,3.095308550196929,4.8886142141714215,-2.2871161338188255,0.5582389348959932,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1c(Br)cc(F)cc1Br
2_534,random,6A_2B,0.75,0.25,3.0372633283792543,4.997474315077016,-2.340517737891086,0.6573016267200839,OB(O)c1ccc(-c2ccc(B(O)O)s2)s1,COc1c(Br)cc(F)cc1Br
